,title,ABS,G1,G2,G3,G4,G5,G6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
33,Polymerase chain reaction for probe synthesis and for direct amplification in detection of bovine coronavirus,"Abstract The polymerase chain reaction (PCR) was used to synthesize ds and ss probes for the detection of bovine coronavirus (BCV) using recombinant plasmids as template molecules. The ds probes detected a minimum of about 2 × 105 viral genomes after exposure for 1 h, a detection limit similar to nick-translated probes after exposure of the films for 60 h. More than 8 h exposure to blots probed with these ds probes resulted in complete darkening of the film. The ss probes, synthesized by asymmetric PCR on linearized plasmids, permitted the detection of 5 × 104 genomes, which equalled the capacity of random-primed probes. Prolonged exposure did not increase the background as in case of ds PCR-probed blots. Probes, synthesized by asymmetric PCR and random-priming were labeled to similar specific activities and were better in terms of sensitivity and detectability as opposed to nick-translated probes. However, the specificity of detection with ss probes as to random primed probes was increased further. About 10 viral genomes, after fragment-specific amplification by PCR, were detected by agarose-gel analysis. PCR-probe synthesis was simple, highly reproducible, and allowed the synthesis of probes for specific fragments.",0,0,0,0,1,0,-0.022909019,0.019712593,0.11464431900000001,5.88e-05,-0.018149931,-0.017701876000000002,-0.002983118,0.00829222,-0.016390206,0.000300973,-0.013691419,-0.010598321,0.015125703,-0.011912016999999999,0.013779263,0.016656308,0.001644204,-0.021010197,-0.016445575,-0.078007357,-0.003639232,0.011550066000000001,0.034137816,-0.019691071,-0.009230611,-0.023967693999999998,-0.017239481,-0.016031335,-0.009978223,0.044608311
35,An appraisal of different methods for the detection of the walnut strain of cherry leafroll virus,"Abstract Three methods were evaluated for the detection of cherry leafroll virus: ELISA, dot-blot and reverse transcriptional polymerase chain reaction (RT-PCR). Dot-blot and RT-PCR were carried out in crude plant extracts without any further RNA purification. Dot-blot hybridization using a 32P-labelled DNA probe was as sensitive as previously reported ELISA results for cherry leafroll virus detection. The most sensitive method was RT-PCR, which amplified a specific fragment of 448 bp from the 3' untranslated region of both viral genomic RNAs. RT-PCR was used to detect cherry leafroll virus in infected walnut buds and twigs.",0,0,0,0,1,0,-0.004789098,0.086856585,0.275329566,0.11298901300000001,0.00027371299999999997,-0.08915081400000001,-0.054803907,-0.023766305,-0.010028383,-0.005050345,0.020797293,-0.047392879000000006,0.000900874,0.132255979,0.013616263,0.010985074,0.055344593,0.006083096,-0.056826582,-0.081018965,-0.025820008999999998,0.045221677,0.020882479,0.043282924,0.025407066000000002,0.017817951999999998,0.066154879,-0.050793483,0.02791343,0.050360024
36,Optimization of extraction and PCR amplification of RNA extracts from paraffin-embedded tissue in different fixatives,"Abstract A method was developed for fast and efficient isolation of RNA from paraffin-embedded tissue sections for subsequent PCR analysis. This method is based on the binding of RNA to acid-treated glass beads in the presence of a high molarity of guanidinium salt. It can be completed within an hour, and obviates the need for dewaxing and phenol/chloroform extractions. The effect of various fixatives and fixation times was tested and the amplification of actin mRNA fragments ranging in length from 82 to 507 bp was used to demonstrate the presence of RNA in the extracts. The method was compared to existing extraction techniques by studying the quality of the templates for reverse-transcriptase polymerase chain reaction amplification (RT-PCR), using virus-infected and mock-infected paraffin-embedded cell pellets as a model. PCR amplification of cellular and viral RNA was successful for RNA isolated by use of all extraction techniques, although the glass bead method was preferred for its simplicity and rapidity. Specimens fixed with formalin were found to be suitable for PCR, but the best results were obtained with acetone-fixed paraffin-embedded material. Dewaxing of tissue sections had no effect on the yield and quality of RNA extractions, and further purification of the extracts using gel filtration did not improve the results. After the protocols were optimized, rotavirus-infected cell pellets were used to demonstrate that extraction and amplification of dsRNA was possible. The information obtained from the studies with the model system was used for extraction of toroviral and rotaviral RNA from archival intestinal material. These data indicate that paraffin-embedded archival tissue can be used for RT-PCR analysis, adding an important technique to diagnostic pathology and retrospective studies.",0,0,0,0,1,0,-0.074814998,0.04502060099999999,0.14957316,0.068398565,-0.048134739,-0.064651309,-0.007222254,0.0040994,-0.034028098,0.024154158,0.028751967000000003,-0.023614961,0.017698849,0.047115117000000005,0.027025632999999997,0.031142074,-0.012306938,0.002470659,-0.043770023,-0.059433993,-0.057788264000000006,0.005186535,0.027274415,-0.067383208,-0.025169833,-0.029562207000000004,-0.027958212000000003,-0.005287266999999999,-0.037305725,0.05476754
50,Detection of feline immunodeficiency proviral DNA in peripheral blood lymphocytes by the polymerase chain reaction,"Abstract Feline immunodeficiency virus (FIV) proviral DNA was detected by the polymerase chain reaction method (PCR). PCR products were detected by gel electrophoresis and ethidium bromide staining. The P-10, P-15 and P-24 regions of the gag gene of FIV were chosen as the target sequences for amplification, and three primer pairs were prepared. The PCR products subjected to amplification with each primer pair were found to possess sites of digestion by a restriction enzyme, as hypothesized. They did not react with feline leukemia virus (FeLV)-infected or feline syncytium-forming virus (FeSFV)-infected cell-derived DNA, and specifically amplified FIV-infected cell-derived DNA. FIV proviral DNA was detected by the PCR method with either primer pair (one-step amplification: single PCR) in DNA derived from peripheral blood lymphocytes (PBL) from 7 of 12 FIV antibody-positive cats. When PCR products in each of the 12 cats were subjected to a second amplification using the same primer pair (two-step amplification: double PCR), FIV proviral DNA was detected in all of the cats. When PBL samples collected from three cats that were negative and three that were positive in the single PCR were cultured for a few weeks in the presence of interleukin 2, FIV proviral DNA was detected in all six cats by the single PCR method. The results suggest that either the use of cultured PBL as the sample or the performance of the double PCR method enables simple and specific detection of FIV proviral DNA in PBL.",0,0,0,0,1,0,-0.017769612,0.024182362000000002,0.185319237,-0.067828084,-0.007222627,-0.019757153,0.018093632,-0.017782977,-0.029869492,-0.073055568,0.184599492,-0.096888824,0.137785626,-0.016687597,-0.059273463,0.006031929,0.019137892,-0.02468123,0.005361313,-0.016835248,-0.03697874,0.009692947,0.06771578,0.0007106230000000001,-0.036481526,-0.012958433,-0.068528245,0.057105657000000004,-0.037375485,0.060906909
55,Advances in the diagnosis of respiratory virus infections,"Abstract Background: Advances have been made in selecting sensitive cell lines for isolation, in early detection of respiratory virus growth in cells by rapid culture assays, in production of monoclonal antibodies to improve many tests such as immunofluorescence detection of virus antigens in nasopharyngeal aspirates, in highly sensitive antigen detections by time-resolved fluoroimmunoassays (TR-FIAs) and biotin-enzyme immunoassays (BIOTH-E), and, finally, in the polymerase chain reaction (PCR) detection of respiratory virus DNA or RNA in clinical specimens. All of these advances have contributed to new or improved possibilities for the diagnosis of respiratory virus infections. Objectives and study design: This review summarizes our experiences during the last 15 years in the development of diagnostic tests for respiratory virus infections, and in use of these tests in daily diagnostic work and in epidemiological studies. Results: Immunofluorescence tests based on monoclonal antibodies, all-monoclonal TR-FIAs, and biotin-enzyme immunoassays (EIAs) have about the same sensitivities and specificities. They compare well with the sensitivity of virus culture. PCR followed by liquid-phase hybridization is a sensitive method for detecting adenovirus DNA and enterovirus and rhinovirus RNA in clinical specimens. IgG EIA on paired acute and convalescent phase sera is the most sensitive serological test for respiratory virus infections and is a valuable reference method when evaluating the sensitivity of new diagnostic tests. The IgG avidity test can distinguish primary infections from re-infections at least in respiratory syncytial virus (RSV) infections. IgM antibody assays, on the other hand, had low sensitivities in our studies. Conclusions: The choice of diagnostic methods for respiratory virus infections depends on the type and location of the laboratory, the number of specimens tested, and the previous experience of the laboratory. Virus culture, whenever possible, should be the basic diagnostic method; the results, including identification of the virus, should be available no more than 24 h later than the results of rapid diagnostic tests. In small laboratories, especially in hospitals where specimen transportation is well organized, immunofluorescence may be the best choice for antigen detection with the provision that an experienced microscopist and a good UV microscope are available. If the laboratory receives a large number of specimens and has previous experience with EIAs, then biotin-EIAs or TR-FIAs may be the most practical techniques. Their advantages include the stability of the antigens in clinical samples since intact, exfoliated epithelial cells are not required, treatment of specimens is practical, testing of large numbers of specimens is possible, and reading the printed test result is less subjective than reading fluorescence microscopy. The larger role of PCR in the diagnosis of respiratory virus infections depends on future developments such as practical methods to extract DNA or RNA and to purify the extracts from nonspecific inhibitors, plus further improvements to minimize cross-contamination. Group-specific detection of enteroviruses and rhinoviruses is an example of the potential for PCR technology. In experienced laboratories. EIA IgG antibody tests should be available. Recombinant antigens may be a useful part of such assays.",0,0,0,0,1,0,0.128936826,0.01838817,0.12354907,0.128475735,-0.076741853,-0.059654778,0.045973012,-0.027048557,0.047125306,0.112268866,-0.027967544,-0.08430007099999999,0.12997019699999998,-0.043457535,0.06984127799999999,-0.044877303,-0.000222529,0.005551014,-0.003898364,-0.059373065,-0.004073088,-0.098520139,0.079328565,-0.11164406699999999,0.031848343,0.010406619,-0.012182232,-0.031604518,-0.08016257,-0.011875146999999999
58,Diagnostic Techniques: Serological and Molecular Approaches,"Virus laboratory diagnostics has an increasingly important role in modern patient care. Virological methods are needed to investigate the etiology of acute viral infection or the reactivation of a latent infection, as well as to follow virus load in antiviral treatments. Serological assays are also used for screening of blood products for the risk of certain chronic infections, evaluation of the immune status, and need for prophylatic treatments in connection with organ transplantations. For diagnostic purposes the following approaches can be used: demonstration of presence of infectious virus or its structural components directly from a patient's specimens or investigation of specific antibody response in serum specimes. Virus isolation is used to demonstrate infectious virus in a patient's specimens, whereas nucleic acid amplification techniques, like polymerase chain reaction (PCR), are widely used to detect virus nucleic acids. Virus antigens are investigated by antigen detection assays. Serological diagnosis is based on either the demonstration of the presence of virus-specific IgM antibodies or a significant increase in the levels of specific IgG antibodies. Immunoassays are the most commonly used serological assays. Point-of-care tests (POC tests), both for antigens and antibodies, are also becoming more and more common in diagnostic use. In order to reach the best diagnostic efficiency for each patient it is important to select the most suitable method using the right sample collected at the right time.",0,0,0,0,1,0,0.049896457000000005,0.035224956,0.12526637699999998,0.022580925,-0.090353339,0.030930561000000002,0.033156021,0.002240704,0.029424673,0.113445147,-0.033596408,-0.077451637,0.141252619,-0.090774606,0.037679393,-0.00824543,-0.029901834,0.006131508000000001,-0.04879031,-0.047006379,-0.042249401,-0.079282065,0.049438517,-0.11604423,0.015804933,0.01366494,0.014898126999999999,-0.062228277,-0.12652437,0.066557385
65,"Chapter Four Next-Generation Molecular-Diagnostic Tools for Gastrointestinal Nematodes of Livestock, with an Emphasis on Small Ruminants A Turning Point?","Abstract Parasitic nematodes of livestock have major economic impact worldwide. Despite the diseases caused by these nematodes, some advances towards the development of new therapeutic agents and attempts to develop effective vaccines against some of them, there has been limited progress in the development of practical diagnostic methods. The specific and sensitive diagnosis of parasitic nematode infections of livestock underpins effective disease control, which is now particularly important given the problems associated with anthelmintic resistance in parasite populations. Traditional diagnostic methods have major limitations, in terms of sensitivity and specificity. This chapter provides an account of the significance of parasitic nematodes (order Strongylida), reviews conventional diagnostic techniques that are presently used routinely and describes advances in polymerase chain reaction (PCR)-based methods for the specific diagnosis of nematode infections. A particular emphasis is placed on the recent development of a robotic PCR-based platform for high-throughput diagnosis, and its significance and implications for epidemiological investigations and for use in control programmes.",0,0,0,0,1,0,0.034135854,0.03047995,0.131634681,0.016409005,-0.083565132,0.049297569000000006,0.091891206,-0.004262048,0.019675474,0.11265434,-0.021490254,-0.011951622,0.102171408,-0.113133755,0.037487344,-0.009428462,-0.04350997,0.069636459,-0.063449077,-0.046049893,-0.026114917999999997,-0.049281137,0.01739532,-0.052282592,0.024011461,-0.040886287,0.00017429200000000002,-0.07741406299999999,0.027345368,0.034152825
70,Diagnostic Techniques: Serological and Molecular Approaches☆,"Abstract Virus laboratory diagnostics has an increasingly important role in modern patient care. Virological methods are needed to investigate the etiology of acute viral infection or the reactivation of a latent infection, as well as to follow virus load in antiviral treatments. Serological assays are also used for screening of blood products for the risk of certain chronic infections, evaluation of the immune status, and need for prophylactic treatments in connection with organ transplantations. For diagnostic purposes the following approaches can be used: demonstration of presence of infectious virus or its structural components directly from a patient's specimens or investigation of specific antibody response in serum specimens. Amplification techniques, most commonly polymerase chain reaction (PCR) is currently the workhorse of nucleic acid testing for the detection and quantitation of virus genomes. Virus isolation is used to demonstrate infectious virus in a patient's specimens, whereas virus antigens are investigated by antigen detection assays. Serological diagnosis is based on either the demonstration of the presence of virus-specific IgM antibodies or a significant increase in the levels and/or avidity of specific IgG antibodies. Immunoassays are the most commonly used serological assays. Point-of-care tests (POC tests), for antigens, antibodies, and also nucleic acids are also becoming more and more common in diagnostic use. In order to reach the best diagnostic efficiency for each patient it is important to select the most suitable method using the right sample collected at the right time.",0,0,0,0,1,0,0.056227176,0.038931678,0.13233304,0.028928482999999998,-0.091731732,0.024002195,0.035917961,0.007932524,0.024673202,0.116737332,-0.03306959,-0.074148695,0.143744357,-0.09098611,0.03957723,-0.010030603,-0.032414956,0.005783386999999999,-0.048128985,-0.051409185999999996,-0.042056814000000005,-0.078697369,0.049228235999999995,-0.11659132400000001,0.016575868,0.011380042,0.018251808,-0.063519684,-0.124350429,0.06732042
76,Chapter 5 Advance detection technologies for select biothreat agents,"Abstract This chapter provides a comprehensive update about various technological developments in the field of biothreat agent detection. We have attempted to provide the reader with all the basic information starting with the culture considered as gold standard of diagnosis, immunological assays like the immunochromatographic test (ICT) which includes the lateral flow rapid strip test, flow through spot test and molecular assays, polymerase chain reaction (PCR), real-time RT-PCR, isothermal gene amplification assays, next-generation sequencing (NGS) technology, etc. One major highlight of the chapter includes bio-monitoring and aerosol generation technologies. We have also provided information about the sensor technologies nanomaterials biosensors, various analytical techniques besides various instrumental technologies like mass spectroscopy and Raman chemical imaging. The last part of the chapter is devoted to some newer technologies like biodetectors where we have given details about those that are currently commercially available.",0,0,0,0,1,0,-0.002493957,0.048126174,0.15874491699999999,0.005479950999999999,-0.053075522,0.021388844,0.040312842,0.0086417,0.004700894000000001,0.030434096,-0.053962962999999996,0.0017807729999999998,0.061051532,-0.08079718799999999,-0.002355145,0.017912607,-0.017857407,0.019309289,-0.034127106000000004,-0.048427158,0.004180167,-0.029992982,0.021592817,-0.08566428400000001,-0.024867538999999998,-0.004484091,0.010064565,-0.033063094,-0.014958747,0.002510723
80,Chapter 13 Biotechnological innovations in farm and pet animal disease diagnosis,"Abstract The application of innovative diagnostic technologies for the detection of animal pathogens at an early stage is essential in restricting the economic loss incurred due to emerging infectious animal diseases. The desirable characteristics of such diagnostic methods are easy to use, cost-effective, highly sensitive, and specific, coupled with the high-throughput detection capabilities. The enzyme-linked immunosorbent assay (ELISA) and polymerase chain reaction (PCR) are still the most common assays used for the detection of animal pathogens across the globe. However, utilizing the principles of ELISA and PCR, several serological and molecular technologies have been developed to achieve higher sensitivity, rapid, and point-of-care (POC) detection such as lateral flow assays, biosensors, loop-mediated isothermal amplification, recombinase polymerase amplification, and molecular platforms for field-level detection of animal pathogens. Furthermore, animal disease diagnostics need to be updated regularly to capture new, emerging and divergent infectious pathogens, and biotechnological innovations are helpful in fulfilling the rising demand for such diagnostics for the welfare of the society. Therefore, this chapter primarily describes and discusses in detail the serological, molecular, novel high-throughput, and POC assays to detect pathogens affecting farm and companion animals.",0,0,0,0,1,0,0.030267071,0.068249936,0.23342493600000003,0.039555793,-0.084368641,-0.0073972809999999995,0.10323499300000001,0.012631354,-0.011238048,0.095733098,-0.072343274,-0.015615506000000001,0.099262437,-0.127604836,-0.0006672830000000001,0.011567681000000002,-0.06162490599999999,-0.002826082,-0.044327899000000004,-0.004713801,-0.024268658,-0.0673811,0.053296138,-0.073169359,0.014010969,-0.030934565,-0.038524476,-0.013772123999999998,-0.028723200000000004,0.0033830109999999996
