,title,ABS,G1,G2,G3,G4,G5,G6,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
0,Selective induction of interleukin-6 in mouse microglia by granulocyte-macrophage colony-stimulating factor,"Abstract Astrocytes produce granulocyte/macrophage colony-stimulating factor (GM-CSF) and support the survival and proliferation of microglia. To study the functions of GM-CSF in the central nervous system (CNS), we examined the effects of GM-CSF on cytokine production by glial cells. GM-CSF induced interleukin-6 (IL-6) production by microglia, but not by astrocytes, in a dose-dependent manner as assessed by bioassay and the detection of IL-6 mRNA by reverse transcriptase-polymerase chain reaction (RT-PCR) analysis. GM-CSF did not induce tumor necrosis factor (TNF)a or IL-1 in microglia and astrocytes, whereas lipopolysaccharide induced all these cytokines. The induction of IL-6 by GM-CSF in microglia was completely inhibited by antibodies to GM-CSF. Neither IL-3 nor macrophage-CSF (M-CSF) induced IL-6 production in microglia. Given that IL-1 and TNFα, monokines derived from microglia, induce IL-6 production in astrocytes, but not in microglia, results indicate that astrocytes and microglia may mutually regulate IL-6 production by different cytokines.",0,1,0,0,0,0,-0.044345517,-0.021360977000000003,0.027004715,-0.125376088,-0.064565103,0.031320094,0.029740096,-0.027272967000000002,0.03458619,-0.0586429,-0.002656506,-0.025331812999999998,-0.024426652000000004,0.05395039,-0.019408303999999998,0.041396284,-0.0017259489999999998,-0.041263682999999995,-0.025302601,-0.057897517999999995,0.020508046000000002,-0.045923729,0.030080925,-0.016598913,-0.00512236,-0.031965379,0.018319747,0.02858699,0.049780028,-0.015333081
2,Effect of sulfhydryl reagents on the infectivity of vesicular stomatitis virus,"Abstract The infectivity of vesicular stomatitis virus (VSV) was moderately affected by iodoacetic acid and drastically affected by N-ethylmaleimide; the antiviral effect of these sulfhydryl reagents was enhanced somewhat by the reducing agent, 2-mercaptoethanol. Reducing and/or alkylating reagents did not affect VSV hemagglutination and the impermeable sulfhydryl reagent, dextran-maleimide, did not significantly influence VSV infectivity. These data indicate that glycoprotein spikes are not the major sites for the antiviral activity of sulfhydryl reagents. [14C]Iodoacetic acid was able to penetrate the virion membrane to bind covalently to the free sulfhydryl groups of all five virion proteins, particularly the reduced disulfides of the L protein. The RNA polymerase activity of intact VSV was inhibited by iodoacetic acid and to a greater extent by N-ethylmaleimide, which probably accounts for the loss of viral infectivity caused by the permeable sulfhydryl reagents.",0,1,0,0,0,0,-0.094380804,-0.038752156,-0.011736723000000001,-0.032672231,-0.07207058400000001,0.033810124,0.027868141000000003,-0.0065271140000000005,0.01955449,-0.0029399720000000003,-0.015458366999999999,0.007957261,-0.009747661999999999,-0.007828309,0.001412066,-0.001094659,0.010762767,0.021109327999999997,0.020056621,0.029231012,-0.023922614,-0.0065813,-0.00569754,-0.027449685,0.038206306,0.04441679900000001,-0.005336041999999999,-0.009797959,-0.022687842000000003,0.042103443
17,Comparison of the nucleotide and deduced amino acid sequences of the S genes specified by virulent and avirulent strains of bovine coronaviruses,"Abstract The entire nucleotide sequences of the spike glycoprotein (S) genes of the highly virulent bovine coronavirus (BCV) strain BCV-LY138, the avirulent BCV-L9 and related Norden Vaccine (BCV-Vaccine) strains were determined using the polymerase chain reaction (PCR) to amplify cDNAs obtained by reverse transcription of viral RNA, and to produce single strand cDNAs for DNA sequencing. The S gene sequences of these viral strains were compared with those of recently published strains BCV-Mebus, BCV-Quebec, and BCV-F15. An open reading frame of 4092 nucleotides, encoding a protein of 1363 amino acid residues, was found in all six strains. Frameshifts and insertions or deletions were not observed except for the BCV-Fl 5. The S gene sequences were more than 98% conserved overall inspite of different origins of the six viruses. There were 45 to 56 nt differences between the virulent and avirulent groups while there were 6 to 14 nt differences among four avirulent strains. Comparison of the deduced amino acid sequences indicated that the S proteins had typical properties of membrane glycoproteins. Nineteen Winked glycosylation sites were predicted in five strains, and 18 of them were conserved in the avirulent strain BCV-L9. The sequence KRRSRR at the predicted proteolytic cleavage site was identified in five strains while the sequence KRRSVR was found in BCV-Fl 5. Substitutions of few amino acids in the putative fusogenic domains and two prolines at 507 and 567 in the antigenic domains may cause altered immunogenic and other functional properties of the S proteins specified by the virulent and avirulent BCV strains. Nine amino acid substitutions between the virulent and avirulent groups may correlate with BCV virulence.",0,1,0,0,0,0,-0.10631355699999999,-0.032680646,0.030901672999999998,-0.075888234,0.104969035,0.01781532,-0.073783505,-0.012526331000000002,0.016253757,-0.002453059,-0.04020251,0.052796249,0.0027003409999999998,-0.097393539,-0.021939531,-0.071937878,0.016251186,0.009550608,-0.001875271,0.006556040999999999,0.03172982,-0.003265455,-0.014860678,0.045449942,0.041221682999999995,-0.00581965,0.008688405,-0.03353443,-0.027315969,0.044668012
26,Human coronavirus gene expression in the brains of multiple sclerosis patients,"Abstract Total RNA extracted from both white and gray matter of brain tissue from multiple sclerosis (MS) patients and controls was analyzed using a reverse transcription-polymerase chain reaction for the presence of the nucleic acid of human coronavirus (HCV) 229E and OC43, the two strains characterized to date and associated with respiratory infections. HCV-229E viral RNA was detectable in the central nervous system tissue of 4 of 11 MS patients and in none of 6 neurological and 5 normal controls. No HCV-OC43 nucleic acid was detected in any of the specimens. These results suggest a neurotropism on the part of the 229E strain of human coronavirus and underline the importance of further studies on its tissue distribution. The fact that it was detected only in tissue from MS patients illustrates the need for continued studies on the possible role of coronaviruses in the etiology of MS.",0,1,0,0,0,0,0.013921043999999999,-0.016927618999999998,-0.032769435,-0.035096973,0.023928064,-0.053203019000000004,0.008225488000000001,0.011054156,-0.017560094,0.046894005999999995,-0.019616916,0.127353172,0.13036192800000002,0.077440619,-0.026846887000000003,-0.030349102000000003,0.012710388999999999,0.14432289,0.162890574,-0.060792399000000004,-0.031756124,-0.051274615999999995,0.065301488,0.036708334,-0.026803172000000004,-0.063875784,-0.068938346,0.065558178,-0.095704724,-0.028456807999999997
31,Prevalence of group A and group B rotaviruses in the feces of neonatal dairy calves from California,"Abstract 136 fecal samples, collected from 47 dairy calves on a calf ranch and in a dairy herd in California, were tested for the presence of group A and group B rotaviruses by reverse transcription-polymerase chain reaction (RT-PCR). Samples were collected from each calf at days 1, 7 and 14. Within the 14 day period, 44 calves (94%) were positive for group A rotavirus and an unexpectedly high number of calves (38 calves, 81%) were positive for group B rotavirus. When these samples were examined by polyacrylamide gel electrophoresis (PAGE), rotavirus was found in 21 calves and all of them had group A electropherotype. Among 25 PAGE positive samples from 21 calves, 17 (68%) were of short electropherotype, 4 (28%) were of long electropherotype and 4 (28%) contained both short and long electropherotype rotaviruses. Group B and short and long electropherotype group A rotaviruses were found in both normal and diarrheic calves.",0,1,0,0,0,0,0.01830702,-0.0026565440000000003,0.058410047,-0.11640161199999999,0.062200417,-0.004279881,4.39e-05,0.0005110630000000001,-0.062414622,-0.063325252,0.049726,0.040470766,-0.09441466400000001,0.020861911,0.059638138,-0.027308759,0.016934047,-0.007373706,0.02674095,-0.060757429,-0.032758697999999996,-0.004616958,-0.093774997,-0.000445934,0.0440811,-0.056885318,-0.029655141,-0.126110215,-0.0072476680000000005,-0.029227042
32,"Cloning, expression and characterization of biologically active feline tumour necrosis factor-α","Abstract We report the cloning, expression and characterization of biologically active feline tumour necrosis factor-α (fTNF-α). Messenger RNA was extracted from feline peritoneal macrophage cultures and used to synthesize cDNA for polymerase chain reaction (PCR) amplification. The PCR products were cloned into the plasmid vector pCRII and sequenced, showing 99.3% homology with a published fTNF-α gene sequence. Subcloning into the vector pGEX-2T and subsequent expression resulted in a 43 kDa fusion protein of fTNF-α and glutathione S-transferase (GST). Thrombin cleavage of the fusion protein yielded a 17 kDa protein. This protein cross-reacted with a monoclonal anti-human TNF-α antibody in Western blotting, but not with a polyclonal anti-murine TNF-α serum. Recombinant fTNF-α (rfTNF-α) and rfTNF-α-GST had a CD50 of 15 ng ml−1 and 230 ng ml−1, respectively, in the L929 cytotoxicity assay. Cats given rfTNF-α-GST intravenously manifested the typical biological effects of TNF-α, including fever, depression, and piloerection. The rfTNF-α-GST upregulated IL-2 receptor and MHC-II antigen expression on peripheral blood mononuclear cells stimulated in vitro, but had no effect on TNF-α receptor and MHC-I antigen expression.",0,1,0,0,0,0,-0.10951843300000001,-0.019823926000000002,0.051445112,-0.13051759,-0.053007795,0.009038312,-0.041858919,-0.054972587999999996,0.052864947999999995,-0.11081800300000001,0.001713343,-0.081751264,0.06754748299999999,0.040480542,-0.081019533,-0.081767054,0.066281388,-0.029856799,0.01384242,-0.023609934,0.012517123,-0.009412935,0.09340166800000001,-0.022820627000000003,-0.024040502000000002,0.083370057,0.051405929,0.003915842,-0.009941090999999999,0.022089364
37,Genic amplification of the entire coding region of the HEF RNA segment of influenza C virus,"Abstract In order to provide an easy and powerful analysis of influenza C viral HEF RNA segment of a recent strain, a combination of reverse transcription and the polymerase chain reaction was used. We amplified the entire coding region of the HEF gene of a laboratory strain of virus called C/Johannesburg/1/66, widely used for binding and esterase activity studies as well as that of a strain isolated in 1991 (C/Paris/145/91) from a patient suffering from severe flu syndrome. The sequences we amplified were about 2 kilobases long. In this work, we show that the forward ‘universal primer’ Unil, which has been used for influenza A and B viruses cDNA syntheses can also be used for influenza C virus. The PCR primers were designed to contain restriction sites to make the PCR products ready to be used for further purposes. A restriction analysis of the PCR products combined with analyses of all the human influenza C virus HEF gene sequences published so far permitted the design of sets of oligonucleotides which can prime PCR on cDNA of unknown influenza C virus for cloning.",0,1,0,0,0,0,-0.010420806999999999,-0.03885692,0.06681090099999999,0.154216993,0.07280442,0.195312083,-0.194910198,-0.024743152999999997,-0.017295238,-0.016473491,-0.01474011,-0.023969681,0.057033092,-0.004345164,0.0006770169999999999,-0.040252529,0.021969575,0.003814244,-0.023108449,-0.060102288,0.031032979,0.032235297,0.059559645999999994,0.029333945,-0.019286392,-0.01994717,0.006424981999999999,-0.023760884,-0.028819047,0.112611412
43,The membrane glycoprotein G1 of Uukuniemi virus contains a signal for localization to the Golgi complex,"Abstract Members of the Bunyaviridae family acquire their envelopes by budding into the Golgi complex (GC). The accumulation of the membrane glycoproteins G1 and G2 in the GC probably determines the site of maturation. Here we have studied the intracellular transport and targeting to the GC of G1 and G2 of Uukuniemi virus, a member of the Phlebovirus genus, and report on their expression from cloned cDNAs either together or separately by using a T7 RNA polymerase-driven vaccinia virus expression system. When G1 and G2 were expressed together from a full-length cDNA as the p110 precursor, both proteins were localized to the Golgi complex, as evidenced by colocalization with the Golgi marker enzyme mannosidase II. Immunofluorescent staining indicated that G1 expressed alone also localized to the GC. However, pulse-chase experiments showed that G1 remained endoglycosidase H sensitive. G2 expressed alone remained associated with the endoplasmic reticulum (ER). G2 could be rescued from the ER and transported to the GC by coexpression with G1 from separate mRNAs. Coexpression also increased the efficiency of G1 transport to the GC. With none of the constructs could the glycoproteins be observed on the cell surface. These results show that efficient export of G1 and G2 from the ER requires coexpression of both proteins, in conformity with our previous results showing that G1 and G2 from heterodimeric complexes in the ER. Since G1 expressed alone is retained in the GC, we conclude that G1 contains a retention signal for localization to the GC. G2 might thus become associated with the GC indirectly via its interaction with G1.",0,1,0,0,0,0,-0.079763263,-0.035533978,0.003542097,-0.07151101,-0.040164457,0.016780008,0.006706599000000001,-0.011822157,0.021681488999999998,-0.039116608,-0.032665521,0.003463874,-0.020327315,0.008465106,0.003262357,0.011705578999999999,0.019285963,-0.036567691,-0.013556658999999999,-0.007302108000000001,0.000593445,0.00038587800000000003,-0.006857839,-0.037830199,0.01693801,0.014316785,-0.021958002,0.015509385,-0.018498662,-0.01166525
44,Cloning and sequencing of a 8.4-kb region from the 3′-end of a Taiwanese virulent isolate of the coronavirus transmissible gastroenteritis virus,"Abstract The nucleotide sequence (8396 nucleotides) was determined, from the 3′-end of the putative polymerase gene to the poly(A) tail, for a Taiwanese virulent isolate, TFI, of transmissible gastroenteritis virus (TGEV). The TFI nucleotide sequence had very high identity to the British virulent field isolate FS772/70 (98.3%), the attenuated Purdue 115 (96.7%) and from the S gene to ORF-4 gene region, to the low passaged virulent Miller (98.3%) strains of TGEV. Comparison of the TFI S protein sequence with those determined from other TGEV strains and those of the TGEV variant, porcine respiratory coronavirus, isolated from Europe and North America showed that they had changed very little over a period of 4 decades. The two extra amino acids found to be present in the spike proteins of the virulent FS772/70 and Miller strains when compared to the avirulent Purdue strain were found to be present in the TFI strain. The genomic organisation of the TFI strain was the same as that of the other TGEV viruses.",0,1,0,0,0,0,-0.11219776599999999,-0.03519946,0.045727015,-0.097366486,0.149288045,0.009171700000000001,-0.132893689,-0.032166553,0.037656134,-0.023068042,-0.050392785,0.046301533,-0.012427954,-0.10430040300000001,0.031461879,-0.12467201,0.008763331999999999,0.018419406,0.027701926,0.06895524900000001,0.057069252,-0.017443015,0.018812144,0.085825586,0.06720851,0.017316198999999997,0.021362698,-0.053716195,-0.035803257000000005,0.053211483
48,Mapping of a region of dengue virus type-2 glycoprotein required for binding by a neutralizing monoclonal antibody,"Abstract Envelope glycoprotein E of flaviviruses is exposed at the surface of the virion, and is responsible for eliciting a neutralizing antibody (Ab) response, as well as protective immunity in the host. In this report, we describe a method for the fine mapping of a linear sequence of the E protein of dengue virus type-2 (DEN-2), recognized by a type-specific and neutralizing monoclonal Ab (mAb), 3H5. First, an Escherichia coli expression vector containing a heat-inducible λ p l promoter was used to synthesize several truncated, and near-full length E polypeptides. Reactivities of these polypeptides with polyclonal mouse hyperimmune sera, as well as the 3H5 mAb revealed the location of the 3H5-binding site to be within a region of 166 amino acids (aa) between aa 255 and 422. For fine mapping, a series of targeted deletions were made inframe within this region using the polymerase chain reaction (PCR). The hydrophilicity pattern of this region was used as a guide to systematically delete the regions encoding the various groups of surface aa residues within the context of a near-full-length E polypeptide by using PCR. The 3H5-binding site was thus precisely mapped to a region encoding 12 aa (between aa 386 and 397). A synthetic peptide containing this sequence was able to bind to the 3H5 mAb specifically, as shown by enzyme-linked immunosorbent assay. In addition, we show that rabbit Abs raised against the synthetic peptide of 12 aa were able to bind to the authentic E protein, and to neutralize DEN-2 virus in a plaque reduction assay.",0,1,0,0,0,0,-0.099592209,-0.019761337,0.042785163,-0.053080864000000005,0.004939291,0.002338355,-0.052005931,-0.024662051,0.028962052000000002,-0.05045278,-0.059306934000000006,0.00780268,0.00685404,-0.050393169,-0.019230095,-0.060691565999999995,0.038374354,-0.020374097,-0.011716675,-0.014561667,0.029711741,-0.019672026000000002,0.037813111,0.005865104,0.028651166000000002,0.05705303900000001,0.029642816000000002,-0.034900165,-0.01802985,0.030759678
